id,class_type,mel_id
64e6a399-4aff-4758-a7a1-68f5460bd320.wav,1,64e6a399-4aff-4758-a7a1-68f5460bd320.pt
65377101-a88f-4eac-a971-03121f14bab2.wav,1,65377101-a88f-4eac-a971-03121f14bab2.pt
6550b922-dc08-43b4-b0cf-73e0cf9d5d82.wav,1,6550b922-dc08-43b4-b0cf-73e0cf9d5d82.pt
65e99746-4a0c-4496-8cb0-e234ed1fa93b.wav,1,65e99746-4a0c-4496-8cb0-e234ed1fa93b.pt
660edbc3-8473-4591-a720-44072cbfe572.wav,1,660edbc3-8473-4591-a720-44072cbfe572.pt
661b148d-d8af-4d8f-8d78-04df48a1532f.wav,1,661b148d-d8af-4d8f-8d78-04df48a1532f.pt
66243973-2048-411f-adfe-84ce81598ea7.wav,1,66243973-2048-411f-adfe-84ce81598ea7.pt
662f6819-1c22-4b25-bd91-d579bb141d49.wav,1,662f6819-1c22-4b25-bd91-d579bb141d49.pt
662fb840-9285-4fed-a114-633a324dc49f.wav,1,662fb840-9285-4fed-a114-633a324dc49f.pt
664729c2-18aa-41cd-9419-77544bdf4e35.wav,1,664729c2-18aa-41cd-9419-77544bdf4e35.pt
6647b629-2246-48c9-83ad-c3ad4795c891.wav,1,6647b629-2246-48c9-83ad-c3ad4795c891.pt
664e0f72-5eb8-4dea-af62-7a31782c87d8.wav,1,664e0f72-5eb8-4dea-af62-7a31782c87d8.pt
665858bb-8d30-48d0-beb4-cba991b57370.wav,1,665858bb-8d30-48d0-beb4-cba991b57370.pt
66d2a9e1-d87a-4488-9d60-55583d6fb419.wav,1,66d2a9e1-d87a-4488-9d60-55583d6fb419.pt
66dfc9da-b83b-4ea4-8fb0-3f18c54d2390.wav,1,66dfc9da-b83b-4ea4-8fb0-3f18c54d2390.pt
66f27fee-c82e-4111-b276-4d4ef6a4e383.wav,1,66f27fee-c82e-4111-b276-4d4ef6a4e383.pt
6721c22f-2fc4-44bc-b805-95a014d0a9f6.wav,1,6721c22f-2fc4-44bc-b805-95a014d0a9f6.pt
67402d8d-c0d6-488f-9135-f1725240f71d.wav,1,67402d8d-c0d6-488f-9135-f1725240f71d.pt
6757d0e2-5b98-4d16-ab10-71aa1227dfa5.wav,1,6757d0e2-5b98-4d16-ab10-71aa1227dfa5.pt
675e01a3-6e52-4e0d-b660-430020a4f694.wav,1,675e01a3-6e52-4e0d-b660-430020a4f694.pt
676f34e4-157b-463d-ba14-6cb5375a3fdb.wav,1,676f34e4-157b-463d-ba14-6cb5375a3fdb.pt
6773b4bd-ad4c-42a2-a481-733af87c5da3.wav,1,6773b4bd-ad4c-42a2-a481-733af87c5da3.pt
678e269e-4340-4b56-ab4f-8b5240535463.wav,1,678e269e-4340-4b56-ab4f-8b5240535463.pt
67b68c39-caf5-46b1-b8da-7f2fd9068a5a.wav,1,67b68c39-caf5-46b1-b8da-7f2fd9068a5a.pt
67d4b040-4127-4177-a37b-fb5bb72707fb.wav,1,67d4b040-4127-4177-a37b-fb5bb72707fb.pt
67fc9396-eb94-437c-bd66-27d389ccaef9.wav,1,67fc9396-eb94-437c-bd66-27d389ccaef9.pt
68200117-207b-488d-9dbd-fbf1b1552428.wav,1,68200117-207b-488d-9dbd-fbf1b1552428.pt
68648097-74f4-4be5-8b46-04b33b3f40ea.wav,1,68648097-74f4-4be5-8b46-04b33b3f40ea.pt
6881d244-3d10-4f62-bbff-cd2fb0121bd5.wav,1,6881d244-3d10-4f62-bbff-cd2fb0121bd5.pt
6895d5e5-cf98-40c9-b18c-e120446e2dc2.wav,1,6895d5e5-cf98-40c9-b18c-e120446e2dc2.pt
689735ad-83fe-43ab-a09a-e9f9f6aaa8ab.wav,1,689735ad-83fe-43ab-a09a-e9f9f6aaa8ab.pt
68be047b-a17e-4b94-ade1-e891d51c0989.wav,1,68be047b-a17e-4b94-ade1-e891d51c0989.pt
68d25e35-8946-474c-88ff-7a452ecc57b8.wav,1,68d25e35-8946-474c-88ff-7a452ecc57b8.pt
68da3312-aa17-4e9b-a85b-fc607b60b8bd.wav,1,68da3312-aa17-4e9b-a85b-fc607b60b8bd.pt
697d000f-b7ab-4bb8-bee7-2c9983976300.wav,1,697d000f-b7ab-4bb8-bee7-2c9983976300.pt
6a188965-1a5b-4112-8ed7-66f1a1cf4dcb.wav,1,6a188965-1a5b-4112-8ed7-66f1a1cf4dcb.pt
6a32bf8e-f826-4478-a6eb-02acf3b9cd61.wav,1,6a32bf8e-f826-4478-a6eb-02acf3b9cd61.pt
6a3d4884-237c-4c5b-9a1a-809b809243e4.wav,1,6a3d4884-237c-4c5b-9a1a-809b809243e4.pt
6a46e68e-6f57-41c1-a027-a1d2e0f304aa.wav,1,6a46e68e-6f57-41c1-a027-a1d2e0f304aa.pt
6ab85490-3daa-4393-aeb3-1b402faef67c.wav,1,6ab85490-3daa-4393-aeb3-1b402faef67c.pt
6ac31f05-0765-425e-9aa0-21ecc8e3c773.wav,1,6ac31f05-0765-425e-9aa0-21ecc8e3c773.pt
6ae99e6f-623c-45e5-aa98-cf00914f1974.wav,1,6ae99e6f-623c-45e5-aa98-cf00914f1974.pt
6afffb59-71d0-4a4c-b575-cde463c0a24a.wav,1,6afffb59-71d0-4a4c-b575-cde463c0a24a.pt
6b93d9f5-1814-4172-842a-3b141264a6b9.wav,1,6b93d9f5-1814-4172-842a-3b141264a6b9.pt
6ba62302-b54e-47dc-8a22-eab0bb0411c2.wav,1,6ba62302-b54e-47dc-8a22-eab0bb0411c2.pt
6bdbcb6d-c94c-44f3-8b68-ab747dc11bd3.wav,1,6bdbcb6d-c94c-44f3-8b68-ab747dc11bd3.pt
6bf12675-e71e-4a6e-b77b-59c95edc52ab.wav,1,6bf12675-e71e-4a6e-b77b-59c95edc52ab.pt
6bfae1c7-43a0-413c-8cc3-f1635e34ad7c.wav,1,6bfae1c7-43a0-413c-8cc3-f1635e34ad7c.pt
6c020570-fd94-4e7b-84a7-6e287737ae5c.wav,1,6c020570-fd94-4e7b-84a7-6e287737ae5c.pt
6c03357b-9e74-4e53-aed5-57acc0848d9a.wav,1,6c03357b-9e74-4e53-aed5-57acc0848d9a.pt
6c1152e4-3e45-4603-9e4a-68259b64e254.wav,1,6c1152e4-3e45-4603-9e4a-68259b64e254.pt
6c1dce4c-2e75-40b2-b4c0-4919a1a17366.wav,1,6c1dce4c-2e75-40b2-b4c0-4919a1a17366.pt
6c21a481-a625-451e-bf18-764af681d8a4.wav,1,6c21a481-a625-451e-bf18-764af681d8a4.pt
6c2201ec-eacd-42d1-9b9f-9d782f86bfa6.wav,1,6c2201ec-eacd-42d1-9b9f-9d782f86bfa6.pt
6cc40b68-f6ff-4422-98b2-42a8e59312c7.wav,1,6cc40b68-f6ff-4422-98b2-42a8e59312c7.pt
6ce34645-bbff-4b3c-acef-3ee070810b3c.wav,1,6ce34645-bbff-4b3c-acef-3ee070810b3c.pt
6cf6ff1e-c88d-4f5f-9d62-b1cbd3749313.wav,1,6cf6ff1e-c88d-4f5f-9d62-b1cbd3749313.pt
6d1c3dcf-c330-46ad-b999-39135cf20a2d.wav,1,6d1c3dcf-c330-46ad-b999-39135cf20a2d.pt
6d528de2-cf20-4caa-a22e-ffc588c0bacb.wav,1,6d528de2-cf20-4caa-a22e-ffc588c0bacb.pt
6d693261-5807-4ae3-9a60-96cdb5ec1f14.wav,1,6d693261-5807-4ae3-9a60-96cdb5ec1f14.pt
6da12ddb-c89f-4404-bdfa-a67b6a3d2174.wav,1,6da12ddb-c89f-4404-bdfa-a67b6a3d2174.pt
6db06b06-da78-40c1-8312-fd80cc6e5bdd.wav,1,6db06b06-da78-40c1-8312-fd80cc6e5bdd.pt
6df56e50-21ad-49e4-99cf-027f2ae08d2c.wav,1,6df56e50-21ad-49e4-99cf-027f2ae08d2c.pt
6e6ba108-4df0-4c51-a6da-deebb03d49c1.wav,1,6e6ba108-4df0-4c51-a6da-deebb03d49c1.pt
6e6ce223-56eb-433e-afdd-631472a0ef20.wav,1,6e6ce223-56eb-433e-afdd-631472a0ef20.pt
6ea0f6b7-8110-4940-b848-0635be9b5978.wav,1,6ea0f6b7-8110-4940-b848-0635be9b5978.pt
6eb520a8-f523-4219-b260-e1d1ebf280ba.wav,1,6eb520a8-f523-4219-b260-e1d1ebf280ba.pt
6eb80ed4-80b2-407d-abc1-24e6d57dc5d3.wav,1,6eb80ed4-80b2-407d-abc1-24e6d57dc5d3.pt
6ef1277d-96d6-4e68-b2c0-ccfaf9f10761.wav,1,6ef1277d-96d6-4e68-b2c0-ccfaf9f10761.pt
6ef8f259-aa48-47c9-bd2a-8788e132accd.wav,1,6ef8f259-aa48-47c9-bd2a-8788e132accd.pt
6eff8ab6-76dc-4925-8102-12508971030c.wav,1,6eff8ab6-76dc-4925-8102-12508971030c.pt
6f1cb96d-2322-4f30-a172-3e605ea1710b.wav,1,6f1cb96d-2322-4f30-a172-3e605ea1710b.pt
6f26632b-55f2-499f-8508-9f769be196e4.wav,1,6f26632b-55f2-499f-8508-9f769be196e4.pt
6f2c7cce-7d31-4c49-9944-b4daecfbac06.wav,1,6f2c7cce-7d31-4c49-9944-b4daecfbac06.pt
6f5e643c-437e-4c63-9092-39c7ea186334.wav,1,6f5e643c-437e-4c63-9092-39c7ea186334.pt
6f9bb952-5bce-4b0b-8922-8be6780e79f4.wav,1,6f9bb952-5bce-4b0b-8922-8be6780e79f4.pt
6fa31539-a5e2-4294-bfed-308130b92706.wav,1,6fa31539-a5e2-4294-bfed-308130b92706.pt
6fd4dbaf-47a0-49d1-84cf-e3e613ee57ee.wav,1,6fd4dbaf-47a0-49d1-84cf-e3e613ee57ee.pt
6fd8a8a8-cc36-4823-b2b0-39a37673baf9.wav,1,6fd8a8a8-cc36-4823-b2b0-39a37673baf9.pt
6ffcdee9-633c-42ba-9ac6-9a81f32f11f3.wav,1,6ffcdee9-633c-42ba-9ac6-9a81f32f11f3.pt
70049bd1-5f1b-42fe-8d8e-2ebf384cfca3.wav,1,70049bd1-5f1b-42fe-8d8e-2ebf384cfca3.pt
7015c803-5621-43f9-85c3-fe100101dfe4.wav,1,7015c803-5621-43f9-85c3-fe100101dfe4.pt
70178747-d2c1-44eb-9f76-9e79170404bc.wav,1,70178747-d2c1-44eb-9f76-9e79170404bc.pt
70232b0c-b907-48c0-8c83-37521b8af82d.wav,1,70232b0c-b907-48c0-8c83-37521b8af82d.pt
70450999-745c-43ec-b117-3eefa1b10476.wav,1,70450999-745c-43ec-b117-3eefa1b10476.pt
70b6cbf4-70cd-4f35-874e-9125a59aa0f3.wav,1,70b6cbf4-70cd-4f35-874e-9125a59aa0f3.pt
70ba2faf-ebff-40a5-a507-7ad7815857e0.wav,1,70ba2faf-ebff-40a5-a507-7ad7815857e0.pt
70c07bff-72d9-4b99-ab4e-f9337271c3e0.wav,1,70c07bff-72d9-4b99-ab4e-f9337271c3e0.pt
7117d4b9-940c-4281-8f97-c6575621cf44.wav,1,7117d4b9-940c-4281-8f97-c6575621cf44.pt
711bf3cf-2f16-4af2-ba7a-8d03f965403a.wav,1,711bf3cf-2f16-4af2-ba7a-8d03f965403a.pt
7129f483-b2e2-4ea2-94bb-3400472d8319.wav,1,7129f483-b2e2-4ea2-94bb-3400472d8319.pt
714aeabc-a041-444b-b4f7-e2a3a80fb46f.wav,1,714aeabc-a041-444b-b4f7-e2a3a80fb46f.pt
71831805-4b17-4418-9560-86a14d032a0f.wav,1,71831805-4b17-4418-9560-86a14d032a0f.pt
718663c3-69d9-4a46-89fe-8cee122bbf0d.wav,1,718663c3-69d9-4a46-89fe-8cee122bbf0d.pt
724fadb8-2511-4621-a203-8b34a002e4f1.wav,1,724fadb8-2511-4621-a203-8b34a002e4f1.pt
726c6010-c5c9-4243-b8c1-12308caf2bff.wav,1,726c6010-c5c9-4243-b8c1-12308caf2bff.pt
7270fffa-9c5d-422c-ab35-d2e856857f45.wav,1,7270fffa-9c5d-422c-ab35-d2e856857f45.pt
7289ec7c-0566-4b9b-b6c0-a27e5b8e12ef.wav,1,7289ec7c-0566-4b9b-b6c0-a27e5b8e12ef.pt
729e0244-ce7a-429f-9d53-06d4cc86f721.wav,1,729e0244-ce7a-429f-9d53-06d4cc86f721.pt
72a460dd-9a5d-40a8-b582-fab676d4774e.wav,1,72a460dd-9a5d-40a8-b582-fab676d4774e.pt
72b95c95-1a95-437c-9d52-86b53461b304.wav,1,72b95c95-1a95-437c-9d52-86b53461b304.pt
72bf1cb5-9f60-40db-9666-470d6d02f02c.wav,1,72bf1cb5-9f60-40db-9666-470d6d02f02c.pt
72eb0edc-42e6-40b5-b788-39d8dae7f353.wav,1,72eb0edc-42e6-40b5-b788-39d8dae7f353.pt
730067d1-b5c3-4374-92ae-9455d83d1d95.wav,1,730067d1-b5c3-4374-92ae-9455d83d1d95.pt
7309dad5-5b0f-458c-90d6-db43862bae84.wav,1,7309dad5-5b0f-458c-90d6-db43862bae84.pt
735894e0-26b1-46cb-97c8-d5f649cb9ce6.wav,1,735894e0-26b1-46cb-97c8-d5f649cb9ce6.pt
73d70382-92f6-4a5c-bf50-7f0b1e751ead.wav,1,73d70382-92f6-4a5c-bf50-7f0b1e751ead.pt
73fc3670-c5a6-4e86-9176-9732ba9b316e.wav,1,73fc3670-c5a6-4e86-9176-9732ba9b316e.pt
73fd0c3b-9de5-42e7-90ab-e40f0eb47f0c.wav,1,73fd0c3b-9de5-42e7-90ab-e40f0eb47f0c.pt
745249f1-9500-45b5-be70-2f735087540e.wav,1,745249f1-9500-45b5-be70-2f735087540e.pt
74acb252-1606-40dd-981d-d60fe9660aeb.wav,1,74acb252-1606-40dd-981d-d60fe9660aeb.pt
752cd126-1698-4d9d-9649-a1177196d769.wav,1,752cd126-1698-4d9d-9649-a1177196d769.pt
7555d2f0-27a2-4545-ad6b-e8321409d66e.wav,1,7555d2f0-27a2-4545-ad6b-e8321409d66e.pt
756d73d4-f249-46e6-be4c-b39ed65db801.wav,1,756d73d4-f249-46e6-be4c-b39ed65db801.pt
75710f21-ccbf-4c07-b71f-330e836121af.wav,1,75710f21-ccbf-4c07-b71f-330e836121af.pt
75e90ce5-8222-4537-9903-431429604b71.wav,1,75e90ce5-8222-4537-9903-431429604b71.pt
764d2729-f572-490a-8f22-1397e2e19906.wav,1,764d2729-f572-490a-8f22-1397e2e19906.pt
76521f70-dec6-4d64-8378-a0dbb1f5c724.wav,1,76521f70-dec6-4d64-8378-a0dbb1f5c724.pt
7675e6c3-aee2-4885-aee7-ca762fc93531.wav,1,7675e6c3-aee2-4885-aee7-ca762fc93531.pt
76ec0dc8-4cfb-457c-abad-3363bebf0fc2.wav,1,76ec0dc8-4cfb-457c-abad-3363bebf0fc2.pt
76f16fea-9c3d-4c22-8f43-02ca4eb5d3eb.wav,1,76f16fea-9c3d-4c22-8f43-02ca4eb5d3eb.pt
77125d66-b976-47fe-8cf5-9c42d2afd98a.wav,1,77125d66-b976-47fe-8cf5-9c42d2afd98a.pt
7717442d-d687-4821-a55f-a89b524ff17b.wav,1,7717442d-d687-4821-a55f-a89b524ff17b.pt
7734d174-29f5-4612-8fc7-745b88796433.wav,1,7734d174-29f5-4612-8fc7-745b88796433.pt
77676b62-fd2f-428d-9e10-2e5505d0da99.wav,1,77676b62-fd2f-428d-9e10-2e5505d0da99.pt
776abfd5-6bfc-4100-81f2-78c5ee18940b.wav,1,776abfd5-6bfc-4100-81f2-78c5ee18940b.pt
7852e1ec-f522-48d0-893b-6f2f3b8c2994.wav,1,7852e1ec-f522-48d0-893b-6f2f3b8c2994.pt
78d2e258-7057-4414-bc79-58a8971fc1e8.wav,1,78d2e258-7057-4414-bc79-58a8971fc1e8.pt
79699f03-4779-4097-8fff-df66cefa4131.wav,1,79699f03-4779-4097-8fff-df66cefa4131.pt
796c8767-b3d3-4ab8-a7e0-1784181f9282.wav,1,796c8767-b3d3-4ab8-a7e0-1784181f9282.pt
79778cc5-2a48-46b3-9033-b857e5726995.wav,1,79778cc5-2a48-46b3-9033-b857e5726995.pt
79b3e791-bd46-460c-a330-47c94e9f1fa8.wav,1,79b3e791-bd46-460c-a330-47c94e9f1fa8.pt
79e338af-6022-4fd2-8b57-defb825250b6.wav,1,79e338af-6022-4fd2-8b57-defb825250b6.pt
7a077fac-7ed8-46fd-b18b-8f8e8590b5f2.wav,1,7a077fac-7ed8-46fd-b18b-8f8e8590b5f2.pt
7a20be05-1000-4fa4-bd52-01027cdecdde.wav,1,7a20be05-1000-4fa4-bd52-01027cdecdde.pt
7a41996b-3474-47ce-8a73-14a233280589.wav,1,7a41996b-3474-47ce-8a73-14a233280589.pt
7a4f5b22-cb11-4fe2-85dd-4be0e14cad6f.wav,1,7a4f5b22-cb11-4fe2-85dd-4be0e14cad6f.pt
7a8bbaa6-a7e3-4414-af8f-b9e191d274c3.wav,1,7a8bbaa6-a7e3-4414-af8f-b9e191d274c3.pt
7a94b3ae-2fd8-48f3-b15d-34c157c21e8f.wav,1,7a94b3ae-2fd8-48f3-b15d-34c157c21e8f.pt
7aa19749-6bb8-40e1-a4ee-823290466b0f.wav,1,7aa19749-6bb8-40e1-a4ee-823290466b0f.pt
7ac86238-d6b9-4503-9227-79afd28999b3.wav,1,7ac86238-d6b9-4503-9227-79afd28999b3.pt
7ad89fd2-56cb-43cd-84ea-4d3eb7b30e00.wav,1,7ad89fd2-56cb-43cd-84ea-4d3eb7b30e00.pt
7b0a64fb-bdc7-4974-8592-ef2546eaf523.wav,1,7b0a64fb-bdc7-4974-8592-ef2546eaf523.pt
7b7e11b1-0f2b-4531-b071-54b7889c4771.wav,1,7b7e11b1-0f2b-4531-b071-54b7889c4771.pt
7bc3c521-b422-45dd-bafc-0282abe03030.wav,1,7bc3c521-b422-45dd-bafc-0282abe03030.pt
7becf6fa-f7d1-4c44-ad4e-d23977979cf4.wav,1,7becf6fa-f7d1-4c44-ad4e-d23977979cf4.pt
7bef065e-d717-4263-a3c7-c352b1d9e54a.wav,1,7bef065e-d717-4263-a3c7-c352b1d9e54a.pt
7c3854d0-5f59-4263-a7a9-d2e1c1fa92f0.wav,1,7c3854d0-5f59-4263-a7a9-d2e1c1fa92f0.pt
7c6d733b-90b9-48eb-b110-2a13f6374285.wav,1,7c6d733b-90b9-48eb-b110-2a13f6374285.pt
7c78ddad-9cd9-4e39-969a-4d2072467011.wav,1,7c78ddad-9cd9-4e39-969a-4d2072467011.pt
7c7d8f43-bf2a-4e03-8aa7-b4458bbc06d7.wav,1,7c7d8f43-bf2a-4e03-8aa7-b4458bbc06d7.pt
7cb4843e-bdf2-4dbc-9956-bf2464cb6c7d.wav,1,7cb4843e-bdf2-4dbc-9956-bf2464cb6c7d.pt
7cb538f3-3ba2-46ce-a52d-c29f63815697.wav,1,7cb538f3-3ba2-46ce-a52d-c29f63815697.pt
7cf913c5-46d3-426e-b138-4b90dcaf62ca.wav,1,7cf913c5-46d3-426e-b138-4b90dcaf62ca.pt
7d8e5507-9127-4bb5-acad-b6c6881d423a.wav,1,7d8e5507-9127-4bb5-acad-b6c6881d423a.pt
7d9dff1a-a5c8-4d93-accf-71561c493191.wav,1,7d9dff1a-a5c8-4d93-accf-71561c493191.pt
7dbd5f60-ef30-4fda-b1d6-36ca4472efcd.wav,1,7dbd5f60-ef30-4fda-b1d6-36ca4472efcd.pt
7dc4a34a-40b6-4217-ba50-579e35791571.wav,1,7dc4a34a-40b6-4217-ba50-579e35791571.pt
7de0eea3-1eda-4162-b4eb-73541889f311.wav,1,7de0eea3-1eda-4162-b4eb-73541889f311.pt
7de30485-428f-402e-8402-54747fd97420.wav,1,7de30485-428f-402e-8402-54747fd97420.pt
7de571a5-bae3-4bd6-ac45-b2232e92744c.wav,1,7de571a5-bae3-4bd6-ac45-b2232e92744c.pt
7dfe17c5-a067-4652-a282-33b98a498ebc.wav,1,7dfe17c5-a067-4652-a282-33b98a498ebc.pt
7e158f64-16f9-4452-98f9-bed9ef723dab.wav,1,7e158f64-16f9-4452-98f9-bed9ef723dab.pt
7eac138a-818b-49d3-8ff8-2facdb910b71.wav,1,7eac138a-818b-49d3-8ff8-2facdb910b71.pt
7eb17cea-b0b8-42b4-9dd5-7fdfcd292a48.wav,1,7eb17cea-b0b8-42b4-9dd5-7fdfcd292a48.pt
7ee0f95e-6780-478b-97ee-75541a8769b2.wav,1,7ee0f95e-6780-478b-97ee-75541a8769b2.pt
7ef296e3-b692-4907-830e-2a47798f4509.wav,1,7ef296e3-b692-4907-830e-2a47798f4509.pt
7f430df0-c347-403c-800f-f6c7fac7bc0c.wav,1,7f430df0-c347-403c-800f-f6c7fac7bc0c.pt
7f588f87-5d34-4509-8b86-a00cf09bf778.wav,1,7f588f87-5d34-4509-8b86-a00cf09bf778.pt
7f6c5b33-f525-42cc-a9a9-997178f42fc8.wav,1,7f6c5b33-f525-42cc-a9a9-997178f42fc8.pt
7f6ca3f8-71f8-4722-a70f-6b9ba894a1e7.wav,1,7f6ca3f8-71f8-4722-a70f-6b9ba894a1e7.pt
7f8e60f4-5cbd-4ec6-bc73-e8ab2b6c3abd.wav,1,7f8e60f4-5cbd-4ec6-bc73-e8ab2b6c3abd.pt
7f928500-fe99-4f0a-a4be-7263ec77ab04.wav,1,7f928500-fe99-4f0a-a4be-7263ec77ab04.pt
7f96a9e4-9aa4-4985-936c-2bcc4a8e86ad.wav,1,7f96a9e4-9aa4-4985-936c-2bcc4a8e86ad.pt
7faa384b-ac10-4a76-8628-2c927650b4c5.wav,1,7faa384b-ac10-4a76-8628-2c927650b4c5.pt
8020b72b-a4be-4f02-aae4-e42458be060e.wav,1,8020b72b-a4be-4f02-aae4-e42458be060e.pt
8021af98-3a92-49eb-b491-1908cacb6751.wav,1,8021af98-3a92-49eb-b491-1908cacb6751.pt
80515344-2895-43cd-8a64-c98b37a4979f.wav,1,80515344-2895-43cd-8a64-c98b37a4979f.pt
811d96a7-e63f-4a8e-afc8-d8cef7bec7aa.wav,1,811d96a7-e63f-4a8e-afc8-d8cef7bec7aa.pt
81426328-3c98-4396-9e30-4d5746b84310.wav,1,81426328-3c98-4396-9e30-4d5746b84310.pt
814b168b-0843-4a79-a149-2a9b54da9231.wav,1,814b168b-0843-4a79-a149-2a9b54da9231.pt
815f6b1a-5a55-474a-a677-7fc3a4074be3.wav,1,815f6b1a-5a55-474a-a677-7fc3a4074be3.pt
81600381-2a3a-4e92-80b8-be59ec3cc34b.wav,1,81600381-2a3a-4e92-80b8-be59ec3cc34b.pt
81653c2c-e3b5-43b1-b917-5739d2a10b9a.wav,1,81653c2c-e3b5-43b1-b917-5739d2a10b9a.pt
81c792d3-5339-486c-8454-9f15f2794673.wav,1,81c792d3-5339-486c-8454-9f15f2794673.pt
81f8a9c8-fc4b-479c-8f97-bdfb2bd4f8d0.wav,1,81f8a9c8-fc4b-479c-8f97-bdfb2bd4f8d0.pt
823249fe-a97d-4393-82f9-aa5c5d872709.wav,1,823249fe-a97d-4393-82f9-aa5c5d872709.pt
8265cc92-ef3e-43ff-83cb-dd741b5e35b2.wav,1,8265cc92-ef3e-43ff-83cb-dd741b5e35b2.pt
8270deab-fef1-4ab0-879c-986175fb5ce9.wav,1,8270deab-fef1-4ab0-879c-986175fb5ce9.pt
832aa633-65a7-4ba3-8d35-387e68a11aa6.wav,1,832aa633-65a7-4ba3-8d35-387e68a11aa6.pt
83a2a38c-79dd-400f-9187-81c9e8b0861f.wav,1,83a2a38c-79dd-400f-9187-81c9e8b0861f.pt
83d26908-f355-426a-b5dc-92dee890482d.wav,1,83d26908-f355-426a-b5dc-92dee890482d.pt
844b78ee-8043-4af0-8a6d-d0be3c0f748d.wav,1,844b78ee-8043-4af0-8a6d-d0be3c0f748d.pt
846eed91-f442-4ff2-bed1-cc21e5b4ae96.wav,1,846eed91-f442-4ff2-bed1-cc21e5b4ae96.pt
84743bb4-13ec-48ad-9c29-0abbaa67442c.wav,1,84743bb4-13ec-48ad-9c29-0abbaa67442c.pt
849a9b9f-4679-42ad-a919-8477b0f25d5e.wav,1,849a9b9f-4679-42ad-a919-8477b0f25d5e.pt
84a7a3fd-2908-4885-96bc-313e81cbf62a.wav,1,84a7a3fd-2908-4885-96bc-313e81cbf62a.pt
85574d32-d857-4783-b363-a98a8b4b81fc.wav,1,85574d32-d857-4783-b363-a98a8b4b81fc.pt
85607561-0a13-45e2-a4fc-9f42a2851d55.wav,1,85607561-0a13-45e2-a4fc-9f42a2851d55.pt
85662956-616a-4c1e-81ad-eaac64f18ba5.wav,1,85662956-616a-4c1e-81ad-eaac64f18ba5.pt
8619bd18-8330-4c83-b3c2-a2ef982ae29b.wav,1,8619bd18-8330-4c83-b3c2-a2ef982ae29b.pt
864e1796-6fcb-4b60-b79b-b103c5a49729.wav,1,864e1796-6fcb-4b60-b79b-b103c5a49729.pt
86b28351-db30-48af-ad68-ba1ca619f9d1.wav,1,86b28351-db30-48af-ad68-ba1ca619f9d1.pt
86c3fa35-c4e2-4c95-912a-2cd604a1921a.wav,1,86c3fa35-c4e2-4c95-912a-2cd604a1921a.pt
86ce057c-1026-4a07-b15c-f5d56724d71b.wav,1,86ce057c-1026-4a07-b15c-f5d56724d71b.pt
87448772-047c-4380-ad36-8f6c08f3c961.wav,1,87448772-047c-4380-ad36-8f6c08f3c961.pt
87692c30-8d14-460d-9591-49459fb9f63a.wav,1,87692c30-8d14-460d-9591-49459fb9f63a.pt
87857f7e-42d5-4f76-b58a-56f8df7d1dfa.wav,1,87857f7e-42d5-4f76-b58a-56f8df7d1dfa.pt
87abbea8-6765-4487-b95b-0eae7ef46271.wav,1,87abbea8-6765-4487-b95b-0eae7ef46271.pt
87b0d1fe-0cf6-41bd-a5a0-46af166998fa.wav,1,87b0d1fe-0cf6-41bd-a5a0-46af166998fa.pt
87f6f9bf-39d2-46ea-a955-b2ab20535e94.wav,1,87f6f9bf-39d2-46ea-a955-b2ab20535e94.pt
8815d555-76ba-4803-b536-22df34e872dc.wav,1,8815d555-76ba-4803-b536-22df34e872dc.pt
882f90a6-fb09-49c4-8010-3683a9c82e05.wav,1,882f90a6-fb09-49c4-8010-3683a9c82e05.pt
88510366-6a33-46b2-b1b6-8b5c8afb8a46.wav,1,88510366-6a33-46b2-b1b6-8b5c8afb8a46.pt
8854cf34-01af-460f-b5bc-bb54bd460987.wav,1,8854cf34-01af-460f-b5bc-bb54bd460987.pt
8863f114-dc1d-4881-872b-31d71512f412.wav,1,8863f114-dc1d-4881-872b-31d71512f412.pt
8869d102-7b50-4b19-a27a-08b38169ddf3.wav,1,8869d102-7b50-4b19-a27a-08b38169ddf3.pt
88732235-b7ef-4e2a-9d4d-1ad66a7a4295.wav,1,88732235-b7ef-4e2a-9d4d-1ad66a7a4295.pt
88b67257-641f-433d-91a3-1d58c8a5ec07.wav,1,88b67257-641f-433d-91a3-1d58c8a5ec07.pt
88ebf228-d0e4-4eba-a98d-6e3a4d241346.wav,1,88ebf228-d0e4-4eba-a98d-6e3a4d241346.pt
895545fd-801f-4708-a087-23a4787801db.wav,1,895545fd-801f-4708-a087-23a4787801db.pt
895ed432-0a3d-4612-9294-b382808029e8.wav,1,895ed432-0a3d-4612-9294-b382808029e8.pt
8985c68f-0fd3-40af-957c-84971d883380.wav,1,8985c68f-0fd3-40af-957c-84971d883380.pt
89a9d33a-38ac-4927-914b-79d448519c72.wav,1,89a9d33a-38ac-4927-914b-79d448519c72.pt
89f7b544-c3c3-45b6-9608-fb0b52804d42.wav,1,89f7b544-c3c3-45b6-9608-fb0b52804d42.pt
8a4486c3-9d2f-47cf-82ec-998b7f59e8f2.wav,1,8a4486c3-9d2f-47cf-82ec-998b7f59e8f2.pt
8aa95c58-4f0f-4df6-89a2-4b3b5d7841bb.wav,1,8aa95c58-4f0f-4df6-89a2-4b3b5d7841bb.pt
